OBJECTID,Id,Company,Status,StatusStart,LatestEventStart,LatestEventEnd,Latitude,Longitude,ReceivingWaterCourse,LastUpdated,x,y
830,WXW00339,Wessex Water,0,2/18/2026 6:30:00 PM,2/18/2026 5:18:00 PM,2/18/2026 6:30:00 PM,50.6248559018274,-2.44529437778812,TRIB OF WEYMOUTH BAY (VIA SWS),3/9/2026 5:33:26 PM,-272208.924975029,6555201.43956563
831,WXW00706,Wessex Water,0,2/18/2026 6:02:00 PM,2/18/2026 5:26:00 PM,2/18/2026 6:02:00 PM,50.6248559018274,-2.44529437778812,TRIB OF WEYMOUTH BAY (VIA SWS),3/9/2026 5:33:26 PM,-272208.924975029,6555201.43956563
832,WXW00937,Wessex Water,0,2/22/2026 10:54:00 AM,2/22/2026 10:46:00 AM,2/22/2026 10:54:00 AM,50.6064340420167,-2.45273734524099,WEYMOUTH HARBOUR VIA SWS (E),3/9/2026 5:33:26 PM,-273037.472321873,6551969.52609154
833,WXW01165,Wessex Water,0,12/15/2025 4:30:00 PM,12/15/2025 4:24:00 PM,12/15/2025 4:30:00 PM,50.6274903394755,-2.46497230605822,RADIPOLE LAKE VIA SWS,3/9/2026 5:33:26 PM,-274399.461929923,6555663.72626022
835,WXW00878,Wessex Water,0,11/1/2025 3:04:00 PM,11/1/2025 3:02:00 PM,11/1/2025 3:04:00 PM,50.5496792138017,-2.41480645249384,LYME BAY (C),3/9/2026 5:33:26 PM,-268815.024655925,6542020.46021462
836,WXW00334,Wessex Water,0,2/28/2026 3:14:00 AM,2/28/2026 2:24:00 AM,2/28/2026 3:14:00 AM,51.1749681869614,-3.49148463189297,RIVER AVILL,3/9/2026 5:33:26 PM,-388670.291334866,6652302.12203846
837,WXW00513,Wessex Water,0,3/2/2026 12:14:00 PM,3/2/2026 12:08:00 PM,3/2/2026 12:14:00 PM,51.1470801910753,-3.53687706723537,RIVER AVILL,3/9/2026 5:33:26 PM,-393723.354123048,6647351.85855717
838,WXW00048,Wessex Water,0,3/9/2026 5:10:00 PM,3/9/2026 4:46:00 PM,3/9/2026 5:10:00 PM,51.1819957039963,-3.33174837655863,(S) WASHFORD RIVER,3/9/2026 5:33:26 PM,-370888.532729823,6653550.0149119
839,WXW00131,Wessex Water,0,1/27/2026 9:40:00 AM,1/27/2026 4:22:00 AM,1/27/2026 9:40:00 AM,51.1432475594606,-3.28080243452609,TRIB OF DONIFORD STREAM (S),3/9/2026 5:33:26 PM,-365217.256404776,6646671.78044438
840,WXW00871,Wessex Water,0,2/27/2026 10:20:00 PM,2/27/2026 10:18:00 PM,2/27/2026 10:20:00 PM,51.2153906285685,-3.59958802576408,HAWKCOMBE STREAM(S),3/9/2026 5:33:26 PM,-400704.306093622,6659482.63244748
841,WXW00954,Wessex Water,0,3/9/2026 4:32:00 PM,3/9/2026 4:14:00 PM,3/9/2026 4:32:00 PM,51.153889817496,-3.30206031210651,DONIFORD STREAM,3/9/2026 5:33:26 PM,-367583.672512375,6648560.32634677
842,WXW01065,Wessex Water,0,1/22/2026 4:18:00 PM,1/22/2026 4:16:00 PM,1/22/2026 4:18:00 PM,51.1316364500909,-3.28998603490483,TRIB OF DONIFORD STREAM,3/9/2026 5:33:26 PM,-366239.570122587,6644611.80144087
843,WXW01166,Wessex Water,0,2/13/2026 2:48:00 PM,2/13/2026 2:42:00 PM,2/13/2026 2:48:00 PM,51.1681079289628,-3.31440049024738,TRIB OF DONNIFORD STREAM (S),3/9/2026 5:33:26 PM,-368957.374859315,6651084.11319503
844,WXW00148,Wessex Water,0,2/28/2026 1:00:00 AM,2/27/2026 9:08:00 PM,2/28/2026 1:00:00 AM,51.2162841381308,-3.47174787528546,BRISTOL CHANNEL (C),3/9/2026 5:33:26 PM,-386473.205639407,6659641.42375767
845,WXW00366,Wessex Water,0,2/18/2026 9:10:00 AM,2/18/2026 1:26:00 AM,2/18/2026 9:10:00 AM,51.2479167405194,-2.22095712131608,TRIB OF ALLEBOURNE BROOK(S),3/9/2026 5:33:26 PM,-247235.815818601,6665265.04319173
846,WXW00884,Wessex Water,0,12/18/2025 3:45:00 PM,12/18/2025 3:11:00 PM,12/18/2025 3:45:00 PM,51.3433463113926,-2.25640482911047,RIVER AVON,3/9/2026 5:33:26 PM,-251181.836600061,6682253.91194212
847,WXW01283,Wessex Water,0,2/10/2026 3:58:00 PM,2/10/2026 3:56:00 PM,2/10/2026 3:58:00 PM,51.3459863165115,-2.24679477112264,RIVER AVON (VIA SWS),3/9/2026 5:33:26 PM,-250112.049838362,6682724.40185464
848,WXW00686,Wessex Water,0,2/27/2026 11:46:00 PM,2/27/2026 11:02:00 PM,2/27/2026 11:46:00 PM,51.3471981076363,-2.25106704024298,RIVER AVON (VIA SWS),3/9/2026 5:33:26 PM,-250587.63666137,6682940.37092846
849,WXW00607,Wessex Water,0,2/10/2026 6:04:00 PM,2/10/2026 3:08:00 PM,2/10/2026 6:04:00 PM,51.3303039229053,-2.2118083950104,RIVER BISS VIA SWS,3/9/2026 5:33:26 PM,-246217.384264845,6679929.9533381
850,WXW00980,Wessex Water,0,2/15/2026 8:30:00 PM,2/15/2026 5:50:00 PM,2/15/2026 8:30:00 PM,51.3919068298921,-2.16241091856541,SOUTH BROOK,3/9/2026 5:33:26 PM,-240718.482340517,6690912.49017179
851,WXW00610,Wessex Water,0,1/27/2026 8:55:00 AM,1/27/2026 8:35:00 AM,1/27/2026 8:55:00 AM,51.2028877051658,-2.18246723257255,RIVER WYLE VIA THE WERE (SWS),3/9/2026 5:33:26 PM,-242951.141002981,6657260.98098886
852,WXW00964,Wessex Water,0,2/16/2026 3:48:00 AM,2/16/2026 3:36:00 AM,2/16/2026 3:48:00 AM,51.3759752648351,-2.13871534066525,CLACKERS BROOK,3/9/2026 5:33:26 PM,-238080.702674618,6688070.80188386
853,WXW00105,Wessex Water,0,2/13/2026 3:52:00 PM,2/13/2026 3:26:00 PM,2/13/2026 3:52:00 PM,51.3431350460429,-2.25819953753906,RIVER AVON,3/9/2026 5:33:26 PM,-251381.622628454,6682216.26234696
854,WXW00996,Wessex Water,0,2/11/2026 9:46:00 AM,2/11/2026 9:32:00 AM,2/11/2026 9:46:00 AM,51.3471981076363,-2.25106704024298,RIVER AVON (VIA SWS),3/9/2026 5:33:26 PM,-250587.63666137,6682940.37092846
855,WXW01047,Wessex Water,0,11/14/2025 4:28:00 PM,11/14/2025 4:16:00 PM,11/14/2025 4:28:00 PM,51.3233156750707,-2.22050712663591,THE RIVER BISS VIA SWS,3/9/2026 5:33:26 PM,-247185.722639945,6678685.02404371
856,WXW00355,Wessex Water,0,2/28/2026 1:10:00 AM,2/28/2026 12:44:00 AM,2/28/2026 1:10:00 AM,51.4591471133605,-2.11689670896345,RIVER AVON(S),3/9/2026 5:33:26 PM,-235651.863703768,6702916.9482732
857,WXW00504,Wessex Water,0,2/20/2026 5:30:00 PM,2/20/2026 5:16:00 PM,2/20/2026 5:30:00 PM,51.5180144267652,-2.4959218239144,RIVER FROME,3/9/2026 5:33:26 PM,-277844.74649797,6713441.10108422
858,WXW00196,Wessex Water,0,1/27/2026 10:50:00 AM,1/27/2026 3:14:00 AM,1/27/2026 10:50:00 AM,50.8956999076091,-2.79656228385735,GOULDS BROOK,3/9/2026 5:33:26 PM,-311311.889410675,6602864.93986393
859,WXW00219,Wessex Water,1,3/9/2026 5:00:00 PM,3/9/2026 5:00:00 PM,,51.1664254505809,-3.35794916639094,WASHFORD RIVER (S),3/9/2026 5:33:26 PM,-373805.191312337,6650785.42417344
860,WXW01011,Wessex Water,0,1/27/2026 8:51:00 AM,1/27/2026 8:49:00 AM,1/27/2026 8:51:00 AM,51.0316206770713,-2.52341123979706,TRIB OF RIVER CAM (S),3/9/2026 5:33:26 PM,-280904.854276232,6626888.96154171
861,WXW01241,Wessex Water,0,2/18/2026 8:14:00 PM,2/18/2026 4:34:00 PM,2/18/2026 8:14:00 PM,50.536866342293,-2.44564017965659,GROUNDWATER VIA INFILT SYSTEM,3/9/2026 5:33:26 PM,-272247.419462941,6539776.03383334
862,WXW00938,Wessex Water,0,2/18/2026 8:14:00 PM,2/18/2026 4:12:00 PM,2/18/2026 8:14:00 PM,50.6274903394755,-2.46497230605822,RADIPOLE LAKE (S),3/9/2026 5:33:26 PM,-274399.461929923,6555663.72626022
863,WXW00959,Wessex Water,0,3/3/2026 3:32:00 AM,3/3/2026 3:30:00 AM,3/3/2026 3:32:00 AM,50.9920050101237,-2.54537508255898,TRIBUTARY OF RIVER YEO,3/9/2026 5:33:26 PM,-283349.858068352,6619879.62342648
864,WXW00018,Wessex Water,0,9/2/2025 3:20:00 PM,9/2/2025 3:16:00 PM,9/2/2025 3:20:00 PM,51.3812426859473,-2.39047062297037,THE RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-266105.972505341,6689010.23407109
865,WXW00085,Wessex Water,0,2/15/2026 8:40:00 PM,2/15/2026 8:38:00 PM,2/15/2026 8:40:00 PM,50.956319680996,-2.96706338464881,VENNER'S WATER(S),3/9/2026 5:33:26 PM,-330291.985130472,6613570.81406737
866,WXW00130,Wessex Water,0,2/27/2026 11:48:00 PM,2/27/2026 11:20:00 PM,2/27/2026 11:48:00 PM,51.3771987699877,-2.35504725466844,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-262162.661183787,6688289.0015163
867,WXW00167,Wessex Water,0,2/19/2026 1:16:00 AM,2/18/2026 5:56:00 PM,2/19/2026 1:16:00 AM,51.3827362220743,-2.39788165097124,RIVER AVON,3/9/2026 5:33:26 PM,-266930.964368653,6689276.62240588
868,WXW00437,Wessex Water,0,3/8/2026 9:44:00 PM,3/8/2026 8:06:00 PM,3/8/2026 9:44:00 PM,50.9284668545768,-1.78785240059978,RIVER AVON(S),3/9/2026 5:33:26 PM,-199022.8188483,6608650.07845579
869,WXW00581,Wessex Water,0,2/27/2026 2:46:00 PM,2/27/2026 2:38:00 PM,2/27/2026 2:46:00 PM,51.4764995125461,-2.48954166455635,TRIB OF WARMLEY BROOK VIA SWS,3/9/2026 5:33:26 PM,-277134.510407052,6706017.75529857
870,WXW01058,Wessex Water,0,2/22/2026 11:38:00 AM,2/22/2026 8:10:00 AM,2/22/2026 11:38:00 AM,51.4764995125461,-2.48954166455635,TRIB OF WARMLEY BROOK(S),3/9/2026 5:33:26 PM,-277134.510407052,6706017.75529857
871,WXW00066,Wessex Water,0,11/14/2025 9:09:00 PM,11/14/2025 9:04:00 PM,11/14/2025 9:09:00 PM,51.5512133088355,-2.23153156304849,TRIB OF LUCKINGTON BROOK(S),3/9/2026 5:33:26 PM,-248412.957287676,6719382.31481512
872,WXW00860,Wessex Water,0,2/13/2026 7:34:00 PM,2/13/2026 3:16:00 PM,2/13/2026 7:34:00 PM,51.2930192776827,-2.43868004064297,WELLOW BROOK,3/9/2026 5:33:26 PM,-271472.620332096,6673290.0307812
873,WXW00253,Wessex Water,0,3/2/2026 12:18:00 AM,3/2/2026 12:02:00 AM,3/2/2026 12:18:00 AM,51.0831487888746,-2.38409532499575,TRIB OF RIVER CALE(S),3/9/2026 5:33:26 PM,-265396.277581151,6636014.98093316
874,WXW00065,Wessex Water,0,2/22/2026 10:04:00 AM,2/22/2026 6:54:00 AM,2/22/2026 10:04:00 AM,51.4266532240372,-2.56829057256443,BRISLINGTON BROOK(S),3/9/2026 5:33:26 PM,-285900.798747037,6697113.5843534
875,WXW00084,Wessex Water,0,2/10/2026 2:46:00 PM,2/10/2026 2:28:00 PM,2/10/2026 2:46:00 PM,51.444039614403,-2.5270913437621,RIVER AVON(E),3/9/2026 5:33:26 PM,-281314.521575687,6700218.25612609
876,WXW00556,Wessex Water,0,2/19/2026 1:22:00 PM,2/19/2026 1:21:00 PM,2/19/2026 1:22:00 PM,50.8406717403562,-1.9532090802906,TRIBUTARY OF UDDENS WATER,3/9/2026 5:33:26 PM,-217430.240230748,6593158.64251772
877,WXW00289,Wessex Water,0,1/27/2026 7:40:00 AM,1/27/2026 4:52:00 AM,1/27/2026 7:40:00 AM,51.1796064230683,-3.13952983223488,STOGURSEY BROOK,3/9/2026 5:33:26 PM,-349490.862254678,6653125.72328589
878,WXW00364,Wessex Water,0,2/15/2026 5:24:00 PM,2/15/2026 5:22:00 PM,2/15/2026 5:24:00 PM,51.4730811578549,-2.59730326284765,CRANBROOK VIA SWS,3/9/2026 5:33:26 PM,-289130.476655909,6705406.81517528
879,WXW00979,Wessex Water,0,3/8/2026 3:06:00 AM,3/8/2026 3:02:00 AM,3/8/2026 3:06:00 AM,51.3348011215389,-2.30905770213047,RIVER FROME,3/9/2026 5:33:26 PM,-257043.12761345,6680731.2122042
880,WXW00459,Wessex Water,0,2/19/2026 4:22:00 PM,2/19/2026 4:21:00 PM,2/19/2026 4:22:00 PM,50.8437704912108,-1.96446673672045,TRIBUTARY OF UDDENS WATER,3/9/2026 5:33:26 PM,-218683.436812044,6593704.92006211
881,WXW00405,Wessex Water,0,2/22/2026 10:28:00 AM,2/22/2026 6:32:00 AM,2/22/2026 10:28:00 AM,51.4270460957883,-2.55390874290011,TRIB OF THE BRISLINGTON BROOK,3/9/2026 5:33:26 PM,-284299.82079213,6697183.72605456
882,WXW00287,Wessex Water,0,2/15/2026 2:30:00 AM,2/15/2026 2:15:00 AM,2/15/2026 2:30:00 AM,51.5083184297184,-2.05693015851397,A TRIBUTARY OF THE RIVER AVON,3/9/2026 5:33:26 PM,-228976.417843103,6711706.7396181
883,WXW00015,Wessex Water,0,2/27/2026 10:08:00 PM,2/27/2026 10:02:00 PM,2/27/2026 10:08:00 PM,51.4673939380872,-2.63304508627766,RIVER AVON VIA SWS (ESTUARINE),3/9/2026 5:33:26 PM,-293109.23824016,6704390.47710398
884,WXW00013,Wessex Water,0,2/8/2026 10:32:00 PM,2/8/2026 10:30:00 PM,2/8/2026 10:32:00 PM,51.4730811578549,-2.59730326284765,CRANBROOK BROOK VIA SWS,3/9/2026 5:33:26 PM,-289130.476655909,6705406.81517528
885,WXW00436,Wessex Water,0,2/6/2026 10:50:00 PM,2/6/2026 10:46:00 PM,2/6/2026 10:50:00 PM,51.1264674622379,-2.75632017992093,BULLMEAD DITCH(S),3/9/2026 5:33:26 PM,-306832.158892022,6643694.91472893
886,WXW00795,Wessex Water,0,2/27/2026 11:58:00 PM,2/27/2026 11:40:00 PM,2/27/2026 11:58:00 PM,51.3827362220743,-2.39788165097124,RIVER AVON(S),3/9/2026 5:33:26 PM,-266930.964368653,6689276.62240588
887,WXW00633,Wessex Water,0,2/9/2026 1:54:00 AM,2/9/2026 1:32:00 AM,2/9/2026 1:54:00 AM,51.3833763985263,-2.38276873711821,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-265248.602494131,6689390.80746725
888,WXW00619,Wessex Water,0,2/18/2026 7:04:00 PM,2/18/2026 6:50:00 PM,2/18/2026 7:04:00 PM,51.3834662914232,-2.38261098353916,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-265231.041446041,6689406.84134008
889,WXW01021,Wessex Water,-1,,9/4/2025 4:58:00 AM,9/4/2025 5:00:00 AM,51.3833763985263,-2.38276873711821,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-265248.602494131,6689390.80746725
890,WXW01151,Wessex Water,0,2/28/2026 12:18:00 AM,2/27/2026 11:54:00 PM,2/28/2026 12:18:00 AM,51.3834662914232,-2.38261098353916,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-265231.041446041,6689406.84134008
891,WXW01267,Wessex Water,0,2/19/2026 11:30:00 PM,2/19/2026 11:05:00 PM,2/19/2026 11:30:00 PM,51.3832363987954,-2.38299976293546,RIVER AVON,3/9/2026 5:33:26 PM,-265274.320170467,6689365.83628132
892,WXW00660,Wessex Water,0,2/10/2026 2:54:00 PM,2/10/2026 2:40:00 PM,2/10/2026 2:54:00 PM,51.3833763985263,-2.38276873711821,THE RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-265248.602494131,6689390.80746725
893,WXW01170,Wessex Water,0,2/28/2026 12:08:00 AM,2/28/2026 12:02:00 AM,2/28/2026 12:08:00 AM,51.3834710033767,-2.37286943426161,RIVER AVON,3/9/2026 5:33:26 PM,-264146.617140926,6689407.68179515
894,WXW00484,Wessex Water,0,2/18/2026 11:22:00 PM,2/18/2026 6:52:00 PM,2/18/2026 11:22:00 PM,51.3781855104263,-2.36261860059797,RIVER AVON,3/9/2026 5:33:26 PM,-263005.499557282,6688464.98083155
895,WXW00093,Wessex Water,0,2/28/2026 12:04:00 AM,2/27/2026 11:40:00 PM,2/28/2026 12:04:00 AM,51.378421301641,-2.3636232193108,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-263117.333200836,6688507.03336026
896,WXW00190,Wessex Water,0,2/18/2026 11:26:00 PM,2/18/2026 6:32:00 PM,2/18/2026 11:26:00 PM,51.377679116675,-2.35996885593022,RIVER AVON,3/9/2026 5:33:26 PM,-262710.531330136,6688374.66803025
897,WXW01020,Wessex Water,0,2/9/2026 1:38:00 AM,2/9/2026 1:30:00 AM,2/9/2026 1:38:00 AM,51.3775644385208,-2.35914069798532,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-262618.341209413,6688354.21589184
898,WXW00917,Wessex Water,0,12/1/2025 6:16:00 PM,12/1/2025 6:12:00 PM,12/1/2025 6:16:00 PM,51.3771904659122,-2.35594473935003,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-262262.568721537,6688287.52054968
899,WXW00117,Wessex Water,0,2/9/2026 1:40:00 AM,2/9/2026 1:36:00 AM,2/9/2026 1:40:00 AM,51.3977134104473,-2.34281039692186,LAM BROOK VIA SWS,3/9/2026 5:33:26 PM,-260800.460410529,6691948.44688836
900,WXW00620,Wessex Water,0,2/10/2026 3:08:00 PM,2/10/2026 2:30:00 PM,2/10/2026 3:08:00 PM,51.3977134104473,-2.34281039692186,LAM BROOK VIA SWS,3/9/2026 5:33:26 PM,-260800.460410529,6691948.44688836
901,WXW00583,Wessex Water,0,2/6/2026 2:38:00 PM,2/6/2026 2:18:00 PM,2/6/2026 2:38:00 PM,51.3980549152757,-2.3428700184746,LAM BROOK,3/9/2026 5:33:26 PM,-260807.09745142,6692009.37913445
902,WXW00751,Wessex Water,0,2/18/2026 8:56:00 PM,2/18/2026 8:30:00 PM,2/18/2026 8:56:00 PM,51.3963532210345,-2.34140456135858,LAM BROOK,3/9/2026 5:33:26 PM,-260643.963511486,6691705.76260538
903,WXW00895,Wessex Water,0,1/14/2026 2:02:00 AM,12/10/2025 7:00:00 AM,1/14/2026 2:02:00 AM,50.7998401155542,-2.42307958231898,THE RIVER PIDDLE,3/9/2026 5:33:26 PM,-269735.985255327,6585963.83765743
904,WXW00897,Wessex Water,1,3/2/2026 11:28:00 AM,3/2/2026 11:28:00 AM,,50.7966020823128,-2.4202285081161,THE RIVER PIDDLE,3/9/2026 5:33:26 PM,-269418.605126848,6585393.54370262
905,WXW01260,Wessex Water,0,2/22/2026 1:30:00 PM,2/22/2026 6:22:00 AM,2/22/2026 1:30:00 PM,51.4273565865152,-2.48923483650955,RIVER AVON,3/9/2026 5:33:26 PM,-277100.354465121,6697239.16021427
906,WSX10034,Wessex Water,0,,,,51.3592807605563,-2.11524864697856,TRIB OF CLACKERS BROOK,3/9/2026 5:33:26 PM,-235468.402282814,6685094.09025553
907,WXW00909,Wessex Water,0,2/18/2026 7:34:00 PM,2/18/2026 7:16:00 PM,2/18/2026 7:34:00 PM,51.3244734275897,-2.47425863544046,TRIB OF CAM BROOK (S),3/9/2026 5:33:26 PM,-275433.211388092,6678891.26006159
908,WXW00322,Wessex Water,0,2/18/2026 10:26:00 PM,2/18/2026 3:40:00 PM,2/18/2026 10:26:00 PM,50.7437352837417,-1.81525884151602,RIVER STOUR VIA SWS,3/9/2026 5:33:26 PM,-202073.689895551,6576088.03819336
909,WSX10110,Wessex Water,0,12/13/2024 4:31:57 AM,12/13/2024 4:20:43 AM,12/13/2024 4:31:57 AM,51.0580658119965,-2.95352812212658,"UNNAMED RHINE, N OF EAST LYNG",3/9/2026 5:33:26 PM,-328785.246598745,6631571.32686648
910,WSX10134,Wessex Water,0,2/16/2026 1:08:00 AM,2/16/2026 12:55:00 AM,2/16/2026 1:08:00 AM,51.016217532475,-2.34465334523391,FILLEY BROOK,3/9/2026 5:33:26 PM,-261005.616478184,6624162.91797775
911,WXW00714,Wessex Water,0,2/10/2026 3:15:00 PM,2/10/2026 2:30:00 PM,2/10/2026 3:15:00 PM,51.4951415470038,-2.62458108080262,RIVER TRYM,3/9/2026 5:33:26 PM,-292167.029460607,6709350.32985048
912,WXW00208,Wessex Water,0,3/4/2026 10:15:00 AM,3/4/2026 10:12:00 AM,3/4/2026 10:15:00 AM,50.8559920201451,-2.42638430996103,RIVER LYDDEN,3/9/2026 5:33:26 PM,-270103.86585365,6595859.80229995
913,WXW00598,Wessex Water,0,2/19/2026 11:42:00 PM,2/19/2026 11:40:00 PM,2/19/2026 11:42:00 PM,50.9878845756886,-2.81383215875045,TRIBUTARY OF RIVER PARRETT (S),3/9/2026 5:33:26 PM,-313234.363089838,6619150.92419395
914,WXW01029,Wessex Water,0,2/6/2026 2:12:00 PM,2/6/2026 2:10:00 PM,2/6/2026 2:12:00 PM,51.3260662802138,-2.43064243614318,TRIB OF CAM BROOK,3/9/2026 5:33:26 PM,-270577.878291981,6679175.01106028
915,WXW00923,Wessex Water,0,2/28/2026 12:10:00 AM,2/27/2026 11:34:00 PM,2/28/2026 12:10:00 AM,51.4173199219059,-2.2555406783142,BY BROOK,3/9/2026 5:33:26 PM,-251085.639773451,6695447.43241474
916,WSX10123,Wessex Water,0,12/18/2025 10:20:00 PM,12/18/2025 2:12:00 PM,12/18/2025 10:20:00 PM,51.371789566889,-2.54901668081542,River Chew,3/9/2026 5:33:26 PM,-283755.238931933,6687324.36955739
917,WSX10126,Wessex Water,0,2/19/2026 3:24:00 AM,2/19/2026 3:22:00 AM,2/19/2026 3:24:00 AM,50.8139478225991,-1.98561219063709,RIVER ALLEN,3/9/2026 5:33:26 PM,-221037.337974637,6588448.99856622
918,WSX10170,Wessex Water,0,2/21/2026 7:32:00 PM,2/21/2026 7:12:00 PM,2/21/2026 7:32:00 PM,50.9667227166925,-2.64918004279184,Oakley Brook,3/9/2026 5:33:26 PM,-294905.37338329,6615409.46620134
919,WXW00998,Wessex Water,0,2/27/2026 9:38:00 PM,2/27/2026 9:04:00 PM,2/27/2026 9:38:00 PM,51.482670727762,-2.76463362399498,TRIBUTARY OF PORTBURY DITCH,3/9/2026 5:33:26 PM,-307757.607253083,6707120.81208482
920,WXW00243,Wessex Water,0,2/18/2026 11:50:00 PM,2/18/2026 2:54:00 PM,2/18/2026 11:50:00 PM,50.6192410855342,-2.48173218799481,TRIBUTARY OF THE RIVER WEY,3/9/2026 5:33:26 PM,-276265.163452859,6554216.24745018
921,WSX10091,Wessex Water,0,1/27/2025 2:52:00 AM,1/26/2025 11:56:00 AM,1/27/2025 2:52:00 AM,50.9018950086008,-2.93881445842095,River Isle,3/9/2026 5:33:26 PM,-327147.32904733,6603958.39813685
922,WXW00249,Wessex Water,0,2/28/2026 6:33:00 AM,2/28/2026 1:33:00 AM,2/28/2026 6:33:00 AM,50.9022937822536,-2.93964900195691,RIVER ISLE,3/9/2026 5:33:26 PM,-327240.230008798,6604028.7881475
923,WXW00793,Wessex Water,0,2/18/2026 11:18:00 PM,2/18/2026 11:12:00 PM,2/18/2026 11:18:00 PM,50.6163706014071,-1.95749203519672,ULWELL STREAM,3/9/2026 5:33:26 PM,-217907.016589987,6553712.62933103
924,WSX10100,Wessex Water,0,1/27/2026 11:36:00 AM,1/27/2026 7:10:00 AM,1/27/2026 11:36:00 AM,51.1137884293449,-2.53438073871035,RIVER ALHAM,3/9/2026 5:33:26 PM,-282125.973309517,6641446.31375546
925,WXW00525,Wessex Water,0,2/27/2026 10:12:00 PM,2/27/2026 9:52:00 PM,2/27/2026 10:12:00 PM,51.4935908124762,-2.60609873927745,TRIB OF THE RIVER TRYM VIA SWS,3/9/2026 5:33:26 PM,-290109.584613358,6709073.05823014
926,WXW00248,Wessex Water,0,2/28/2026 12:22:00 AM,2/27/2026 11:40:00 PM,2/28/2026 12:22:00 AM,50.8824854676959,-2.94896107720263,TRIBUTARY OF RIVER ISLE,3/9/2026 5:33:26 PM,-328276.84548338,6600533.02822215
927,WXW00469,Wessex Water,0,2/15/2026 5:34:00 PM,2/15/2026 5:26:00 PM,2/15/2026 5:34:00 PM,51.4673676598524,-2.63311670572167,BRISTOL AVON VIA SWS ESTUARINE,3/9/2026 5:33:26 PM,-293117.210880199,6704385.78133005
928,WXW00772,Wessex Water,0,2/10/2026 3:28:00 PM,2/10/2026 3:02:00 PM,2/10/2026 3:28:00 PM,51.2665373621628,-2.18417081118709,BITHAM BROOK/TRIB BITHAM BROOK,3/9/2026 5:33:26 PM,-243140.782506878,6668577.21167284
929,WXW00468,Wessex Water,0,2/27/2026 10:52:00 PM,2/27/2026 10:48:00 PM,2/27/2026 10:52:00 PM,51.4932228185216,-2.60412439117751,TRIBUTARY OF THE RIVER TRYM,3/9/2026 5:33:26 PM,-289889.801188224,6709007.26222774
930,WXW00682,Wessex Water,0,2/6/2026 10:58:00 PM,2/6/2026 10:52:00 PM,2/6/2026 10:58:00 PM,51.1486852723764,-2.72416211007384,TRIB OF GLASTONBURY MILLSTREAM,3/9/2026 5:33:26 PM,-303252.338931749,6647636.68764454
931,WXW00869,Wessex Water,0,2/18/2026 10:48:00 PM,2/18/2026 5:42:00 PM,2/18/2026 10:48:00 PM,50.7185231970606,-1.9655545840402,POOLE PARK BOATING LAKE,3/9/2026 5:33:26 PM,-218804.53542174,6571653.95830158
932,WXW00063,Wessex Water,0,2/18/2026 10:24:00 PM,2/18/2026 10:06:00 PM,2/18/2026 10:24:00 PM,50.6073567323286,-2.45950436093749,WEYMOUTH HARBOUR(E),3/9/2026 5:33:26 PM,-273790.773063397,6552131.37189123
933,WXW00636,Wessex Water,0,2/28/2026 1:30:00 AM,2/27/2026 11:50:00 PM,2/28/2026 1:30:00 AM,51.3969044375599,-2.33672532896173,RIVER AVON VIA SWS,3/9/2026 5:33:26 PM,-260123.073743765,6691804.10949965
934,WXW00178,Wessex Water,0,3/2/2026 12:56:00 AM,3/1/2026 5:10:00 AM,3/2/2026 12:56:00 AM,50.6986236247137,-2.77258732909712,LYME BAY(C),3/9/2026 5:33:26 PM,-308643.009654973,6568155.88079643
935,WXW01097,Wessex Water,0,2/22/2026 2:56:35 PM,2/22/2026 2:47:17 PM,2/22/2026 2:56:35 PM,50.6076892075429,-1.94139257005099,SWANAGE BAY,3/9/2026 5:33:26 PM,-216114.832327921,6552189.69095448
936,WXW01017,Wessex Water,0,2/13/2026 2:41:00 PM,2/13/2026 6:44:00 AM,2/13/2026 2:41:00 PM,51.3745040663379,-2.23671988922346,CHALFIELD BROOK(S),3/9/2026 5:33:26 PM,-248990.519115543,6687808.43639843
937,WXW00338,Wessex Water,0,2/27/2026 10:10:00 PM,2/27/2026 9:54:00 PM,2/27/2026 10:10:00 PM,51.4730811578549,-2.59730326284765,CRANBROOK VIA SWS,3/9/2026 5:33:26 PM,-289130.476655909,6705406.81517528
938,WXW00302,Wessex Water,0,2/22/2026 8:52:00 AM,2/22/2026 6:06:00 AM,2/22/2026 8:52:00 AM,51.276158183893,-2.77475629185085,CHEDDAR YEO,3/9/2026 5:33:26 PM,-308884.457484269,6670289.05429275
939,WXW00787,Wessex Water,0,1/26/2025 2:22:00 PM,1/26/2025 2:14:00 PM,1/26/2025 2:22:00 PM,51.0559484197084,-2.7210751589757,TRIBUTARY OF RIVER CARY,3/9/2026 5:33:26 PM,-302908.701107401,6631196.32374344
